gesture,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
Hello,0.26848092675209045,0.8761143088340759,2.7918906653212616e-07,0.33414143323898315,0.8298250436782837,-0.019482776522636414,0.38635823130607605,0.7547180652618408,-0.031426701694726944,0.4262787103652954,0.6936264634132385,-0.04486582428216934,0.4596407413482666,0.6436710357666016,-0.05859764665365219,0.34830763936042786,0.6150839328765869,-0.009402541443705559,0.3659095764160156,0.5198989510536194,-0.03237500041723251,0.3745097815990448,0.46226292848587036,-0.05336301028728485,0.38072896003723145,0.4165427088737488,-0.0678623616695404,0.31299376487731934,0.6017105579376221,-0.017482183873653412,0.32650116086006165,0.4946345090866089,-0.03576035425066948,0.3370426893234253,0.4308761954307556,-0.05304403603076935,0.34493547677993774,0.3807072043418884,-0.06567876040935516,0.27561154961586,0.6100846529006958,-0.03005777858197689,0.27667108178138733,0.507111132144928,-0.04772976040840149,0.28192153573036194,0.4434443712234497,-0.06123535335063934,0.28754937648773193,0.3916913866996765,-0.07127469778060913,0.2351151704788208,0.638600766658783,-0.04513254761695862,0.2176564633846283,0.5626785755157471,-0.06261038780212402,0.2083629071712494,0.5081003904342651,-0.07107959687709808,0.20064416527748108,0.4598599970340729,-0.07646441459655762
Hello,0.2693620026111603,0.8706014752388,5.25376947280165e-07,0.3440444767475128,0.8428442478179932,-0.0230784360319376,0.40849047899246216,0.7864917516708374,-0.035695601254701614,0.4549798369407654,0.7325047850608826,-0.0487939789891243,0.4929555654525757,0.6806752681732178,-0.062086112797260284,0.38703757524490356,0.6412380933761597,-0.01508030854165554,0.42991524934768677,0.552394449710846,-0.03932866081595421,0.4572092592716217,0.49842002987861633,-0.06003766134381294,0.4819806218147278,0.4521302580833435,-0.07387063652276993,0.35070672631263733,0.6180616617202759,-0.02136651799082756,0.38792556524276733,0.5142151713371277,-0.04064619168639183,0.4160895347595215,0.45020827651023865,-0.05845567211508751,0.4397727847099304,0.3970556855201721,-0.07109282910823822,0.3106505870819092,0.6169428825378418,-0.03197367489337921,0.33283430337905884,0.5164704918861389,-0.05057176947593689,0.3550189733505249,0.45355933904647827,-0.0638597309589386,0.37754714488983154,0.39920157194137573,-0.0731716975569725,0.2667922377586365,0.6346434354782104,-0.04534604027867317,0.26990461349487305,0.5557807087898254,-0.06348846852779388,0.27847445011138916,0.4993469715118408,-0.07102058827877045,0.2903115749359131,0.44576820731163025,-0.07533061504364014
Hello,0.2688990831375122,0.8668785691261292,5.188788918530918e-07,0.34256115555763245,0.8396645784378052,-0.02432773821055889,0.4069838225841522,0.7867804765701294,-0.038168083876371384,0.4550093412399292,0.7337243556976318,-0.052110664546489716,0.4957883059978485,0.6822898983955383,-0.06610319018363953,0.3891308605670929,0.6418086886405945,-0.01653285138309002,0.431112676858902,0.5547235608100891,-0.04051535949110985,0.4575449824333191,0.502374529838562,-0.06080864742398262,0.48134779930114746,0.45738857984542847,-0.07454035431146622,0.3530997335910797,0.6179941892623901,-0.02266782708466053,0.3893930912017822,0.5162744522094727,-0.04224987328052521,0.41721203923225403,0.45280200242996216,-0.06000509858131409,0.4408594071865082,0.3982976973056793,-0.07281497865915298,0.31228235363960266,0.6171438097953796,-0.03328327834606171,0.3333328068256378,0.517959713935852,-0.05238218605518341,0.35546842217445374,0.4560842514038086,-0.06599220633506775,0.3789549767971039,0.4005596935749054,-0.075614333152771,0.26741349697113037,0.6344879269599915,-0.04666952043771744,0.2702288031578064,0.5549242496490479,-0.0654601901769638,0.27823323011398315,0.4990582764148712,-0.07343854010105133,0.28960177302360535,0.445000559091568,-0.07813012599945068
Hello,0.27349698543548584,0.8603445291519165,3.7807507169418386e-07,0.34299927949905396,0.8289815783500671,-0.022153779864311218,0.4013444483280182,0.7779134511947632,-0.03606119751930237,0.44405388832092285,0.72518390417099,-0.05056438222527504,0.4793682098388672,0.6769647002220154,-0.06562156230211258,0.38011685013771057,0.6341590881347656,-0.01735675521194935,0.41542160511016846,0.5414339900016785,-0.04080943390727043,0.4329696297645569,0.48332032561302185,-0.06075853481888771,0.44707316160202026,0.4348013997077942,-0.07461492717266083,0.3446829915046692,0.6140745878219604,-0.024125028401613235,0.3732887804508209,0.5093008279800415,-0.04425752907991409,0.39129406213760376,0.44600194692611694,-0.062495093792676926,0.40637004375457764,0.3945139944553375,-0.07591024786233902,0.3064895272254944,0.6151056885719299,-0.03463876247406006,0.3215809762477875,0.5145143866539001,-0.053400490432977676,0.33761531114578247,0.4549012780189514,-0.06654642522335052,0.35412338376045227,0.40535876154899597,-0.07641392201185226,0.2630419433116913,0.6338270902633667,-0.04759271442890167,0.2602512836456299,0.5564016103744507,-0.06554824858903885,0.2645220160484314,0.5042625069618225,-0.07316697388887405,0.27166515588760376,0.4574241042137146,-0.07794367522001266
Hello,0.2742333710193634,0.855208158493042,4.025978626032156e-07,0.3442651629447937,0.825263500213623,-0.020375382155179977,0.40504467487335205,0.7726417779922485,-0.03275691345334053,0.44910284876823425,0.7208455801010132,-0.04597514495253563,0.4835900664329529,0.6753361225128174,-0.05987712740898132,0.3817315101623535,0.6360507011413574,-0.013996744528412819,0.4188466966152191,0.5488863587379456,-0.03733627870678902,0.43769481778144836,0.49632471799850464,-0.05754408612847328,0.45286691188812256,0.45537108182907104,-0.0708322525024414,0.3455201983451843,0.6150657534599304,-0.021514354273676872,0.3753632605075836,0.5101351141929626,-0.04098106920719147,0.39546310901641846,0.4470553696155548,-0.05887514352798462,0.4121747612953186,0.39530879259109497,-0.07154467701911926,0.30639883875846863,0.6152257919311523,-0.032952383160591125,0.32241785526275635,0.5147119760513306,-0.051140110939741135,0.33965083956718445,0.4555025100708008,-0.06423486024141312,0.3580038249492645,0.4056902825832367,-0.07367914170026779,0.2627870440483093,0.6322792768478394,-0.04671705886721611,0.2610185444355011,0.5546563863754272,-0.06387076526880264,0.26591670513153076,0.5026058554649353,-0.07081463187932968,0.27476590871810913,0.4549020528793335,-0.07499142736196518
Hello,0.27804598212242126,0.8574339747428894,3.569315651930083e-07,0.33919331431388855,0.8088034391403198,-0.0245194248855114,0.3873153626918793,0.7352398037910461,-0.039118263870477676,0.42328566312789917,0.6751149296760559,-0.05365793779492378,0.45316392183303833,0.6232419610023499,-0.06859718263149261,0.34320563077926636,0.6021853685379028,-0.020686572417616844,0.3560449182987213,0.5056726932525635,-0.04722536727786064,0.3704782724380493,0.46177762746810913,-0.06893888115882874,0.384782999753952,0.432259738445282,-0.08305099606513977,0.306552529335022,0.5938750505447388,-0.026276959106326103,0.3158285617828369,0.48772993683815,-0.047320831567049026,0.3280494213104248,0.43134528398513794,-0.06565750390291214,0.3412020802497864,0.38984546065330505,-0.07933586090803146,0.2701871395111084,0.6066850423812866,-0.03638555109500885,0.2687380909919739,0.5046951770782471,-0.05647704377770424,0.27465784549713135,0.4411740303039551,-0.07173653692007065,0.28459733724594116,0.3911035358905792,-0.0832924097776413,0.23184853792190552,0.6380733847618103,-0.04904703423380852,0.2164168357849121,0.5615236759185791,-0.06713420152664185,0.21156229078769684,0.5083745718002319,-0.0765794888138771,0.21054264903068542,0.4618096947669983,-0.08320137113332748
Hello,0.2748836874961853,0.854651153087616,3.583523096040153e-07,0.34047839045524597,0.8077434301376343,-0.024005945771932602,0.38926005363464355,0.7350951433181763,-0.03941842541098595,0.42301326990127563,0.6701329946517944,-0.055329330265522,0.4522538483142853,0.6191636919975281,-0.07148830592632294,0.3496030271053314,0.6051340699195862,-0.016735294833779335,0.3637341856956482,0.5079482197761536,-0.042270727455616,0.3722274899482727,0.4565230906009674,-0.06427916884422302,0.38059595227241516,0.4200538992881775,-0.07882781326770782,0.3110687732696533,0.5954166650772095,-0.022415965795516968,0.31898239254951477,0.48799610137939453,-0.042888376861810684,0.32547110319137573,0.4265090823173523,-0.06153910607099533,0.33205175399780273,0.37835627794265747,-0.07489217817783356,0.27262112498283386,0.606406033039093,-0.03255545720458031,0.2706771492958069,0.504645824432373,-0.051510997116565704,0.2731488049030304,0.442638635635376,-0.06495165824890137,0.27827489376068115,0.3917648196220398,-0.0746450126171112,0.2320328652858734,0.635884165763855,-0.045338571071624756,0.2181204855442047,0.5609956979751587,-0.062494538724422455,0.21025604009628296,0.5103034377098083,-0.06977301836013794,0.204728364944458,0.4642297327518463,-0.07422029227018356
Hello,0.263518750667572,0.844975471496582,4.458983084987267e-07,0.3243509829044342,0.7919115424156189,-0.031293872743844986,0.3668923079967499,0.7120029330253601,-0.04830138012766838,0.3988959789276123,0.6408218145370483,-0.06378442794084549,0.4239230751991272,0.577664315700531,-0.07982337474822998,0.32056596875190735,0.591309666633606,-0.0349278524518013,0.3348158299922943,0.48961424827575684,-0.061630893498659134,0.34096190333366394,0.4288339614868164,-0.08223580569028854,0.34397828578948975,0.37679237127304077,-0.09671327471733093,0.27571797370910645,0.584564745426178,-0.03870970755815506,0.27244269847869873,0.4712088108062744,-0.0610332190990448,0.2702844738960266,0.40337806940078735,-0.07889176905155182,0.2675378620624542,0.3478923738002777,-0.09201014786958694,0.23474907875061035,0.6037522554397583,-0.0463935062289238,0.2197159230709076,0.5012966990470886,-0.0675431564450264,0.2110656201839447,0.43377867341041565,-0.08272987604141235,0.20628312230110168,0.3760802745819092,-0.0939142182469368,0.19710376858711243,0.6450809240341187,-0.05709032341837883,0.16657601296901703,0.5764510035514832,-0.07829135656356812,0.1483190506696701,0.5277709364891052,-0.08893641084432602,0.13467398285865784,0.48240169882774353,-0.09543222934007645
Hello,0.2608918249607086,0.8452823162078857,4.5569984763460525e-07,0.3201703131198883,0.790048360824585,-0.028301164507865906,0.3612540066242218,0.7014722228050232,-0.042992014437913895,0.38701993227005005,0.6223968267440796,-0.05662540718913078,0.40897440910339355,0.5552194714546204,-0.0706220269203186,0.3071335554122925,0.5804084539413452,-0.03166012093424797,0.31091517210006714,0.47093665599823,-0.05663376301527023,0.3117934763431549,0.4051172137260437,-0.0750574916601181,0.3122907876968384,0.3484475016593933,-0.08818933367729187,0.26076123118400574,0.5782321095466614,-0.03678905591368675,0.24861788749694824,0.45969903469085693,-0.05875280871987343,0.24320745468139648,0.38495469093322754,-0.07591463625431061,0.23824524879455566,0.32371893525123596,-0.08806826174259186,0.22008965909481049,0.6012933850288391,-0.04559430480003357,0.19595709443092346,0.4970073103904724,-0.06706556677818298,0.18529553711414337,0.42875051498413086,-0.08204476535320282,0.18043285608291626,0.36716023087501526,-0.09260046482086182,0.18441301584243774,0.6463373899459839,-0.057141538709402084,0.14834147691726685,0.579529881477356,-0.0794481486082077,0.12809869647026062,0.5314536094665527,-0.09060394763946533,0.11397416889667511,0.4831693470478058,-0.09713371098041534
Hello,0.2546032667160034,0.8561958074569702,4.202297816391365e-07,0.3212454319000244,0.8030421733856201,-0.029283465817570686,0.3714427351951599,0.7232822775840759,-0.04726666212081909,0.4044286012649536,0.650030255317688,-0.0647110790014267,0.4287395179271698,0.5862342715263367,-0.08268413692712784,0.31972312927246094,0.5891868472099304,-0.0308193638920784,0.3303200602531433,0.48397955298423767,-0.059898942708969116,0.33621034026145935,0.422745019197464,-0.08319225907325745,0.3422723412513733,0.3709813952445984,-0.09881922602653503,0.2759808301925659,0.5819551348686218,-0.0359155498445034,0.27334803342819214,0.46431833505630493,-0.058771178126335144,0.27205824851989746,0.39477628469467163,-0.07843003422021866,0.270625501871109,0.336805135011673,-0.09257210046052933,0.2352927178144455,0.6004073023796082,-0.04499746859073639,0.21922625601291656,0.4958496689796448,-0.06568213552236557,0.20981086790561676,0.4298522472381592,-0.08071907609701157,0.20441147685050964,0.37255460023880005,-0.09163866937160492,0.19757603108882904,0.6401772499084473,-0.05712181702256203,0.16574230790138245,0.5687381029129028,-0.07722931355237961,0.14511741697788239,0.5206943154335022,-0.08627405762672424,0.12862102687358856,0.47527581453323364,-0.0915168821811676
Hello,0.2560829520225525,0.8557366728782654,3.9816777075429854e-07,0.32148775458335876,0.8028624057769775,-0.029210373759269714,0.3697696924209595,0.7220750451087952,-0.04633799195289612,0.4026324152946472,0.6481961607933044,-0.06263372302055359,0.42689013481140137,0.582656979560852,-0.07950986921787262,0.3201468884944916,0.591055154800415,-0.030947696417570114,0.3308590054512024,0.4855203926563263,-0.05834707245230675,0.33530569076538086,0.42378464341163635,-0.07995592802762985,0.339213490486145,0.3719789981842041,-0.0947420746088028,0.2763276994228363,0.5832420587539673,-0.03600192815065384,0.2754596173763275,0.46462732553482056,-0.05860079452395439,0.2759368419647217,0.39456191658973694,-0.07775662839412689,0.27635765075683594,0.3369762599468231,-0.0916546955704689,0.23519636690616608,0.601050853729248,-0.045028313994407654,0.22124624252319336,0.49437856674194336,-0.06638842821121216,0.21376127004623413,0.4241238832473755,-0.08320290595293045,0.20959942042827606,0.36377227306365967,-0.09571979194879532,0.19586145877838135,0.6402881145477295,-0.0567825585603714,0.16565395891666412,0.5683283805847168,-0.07806836813688278,0.14606651663780212,0.5179446935653687,-0.08901653438806534,0.1299600899219513,0.4714510142803192,-0.09599048644304276
Hello,0.2670080065727234,0.8657423853874207,3.291231962521124e-07,0.33777883648872375,0.8233917355537415,-0.02786136604845524,0.3883804678916931,0.7471737265586853,-0.044602151960134506,0.41854023933410645,0.6789963245391846,-0.06196887418627739,0.4528224468231201,0.6310636401176453,-0.07889712601900101,0.36363792419433594,0.5961825847625732,-0.010809669271111488,0.37919503450393677,0.5008888840675354,-0.03638918697834015,0.3885761499404907,0.4472084939479828,-0.06050959601998329,0.39812809228897095,0.4048135280609131,-0.0771648958325386,0.3230128586292267,0.58330899477005,-0.01480546873062849,0.3322067856788635,0.48077917098999023,-0.03484287112951279,0.33915865421295166,0.4222838878631592,-0.05430687963962555,0.3468405604362488,0.37376755475997925,-0.06816142052412033,0.2809814214706421,0.5935413837432861,-0.024335036054253578,0.28158822655677795,0.49605846405029297,-0.043103814125061035,0.28487807512283325,0.43670719861984253,-0.05557093024253845,0.2908743917942047,0.38592368364334106,-0.06409294158220291,0.23621788620948792,0.6251853108406067,-0.03737151250243187,0.22317536175251007,0.5481213331222534,-0.05336631461977959,0.21784695982933044,0.49839550256729126,-0.05936736240983009,0.21428978443145752,0.45303529500961304,-0.06269567459821701
Hello,0.2736700475215912,0.8619125485420227,3.4347854693805857e-07,0.33797192573547363,0.8174760341644287,-0.025065258145332336,0.3895447254180908,0.7420544624328613,-0.04031355306506157,0.424259752035141,0.6790103912353516,-0.05614441633224487,0.4520993232727051,0.6290390491485596,-0.07190278172492981,0.3539588451385498,0.5974584221839905,-0.01403956487774849,0.3693978786468506,0.501872181892395,-0.03929375112056732,0.38024473190307617,0.4476456642150879,-0.0617968924343586,0.39141494035720825,0.40457963943481445,-0.07724074274301529,0.31745439767837524,0.5883178114891052,-0.019721591845154762,0.32784923911094666,0.4847744107246399,-0.04105536639690399,0.33867985010147095,0.42590343952178955,-0.05962018668651581,0.34951311349868774,0.3787894546985626,-0.07289423048496246,0.2782151699066162,0.5990166068077087,-0.030539266765117645,0.2802320420742035,0.49826687574386597,-0.05101828649640083,0.2885631024837494,0.43835651874542236,-0.06442837417125702,0.29921954870224,0.3897518217563629,-0.07365924119949341,0.23529481887817383,0.6275795698165894,-0.04435703903436661,0.2245314121246338,0.5476857423782349,-0.06311852484941483,0.22084516286849976,0.4944179356098175,-0.07171695679426193,0.21942082047462463,0.4487723410129547,-0.07692824304103851
